Track ID,Track name,Artist name,Popularity score,Release year,Genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3vCUelLOtiuNF78p9LNWZF,Soul,Lee Brice,63,2020,Soul,0.789,0.642,11,-8.304,1,0.0352,0.357,0.0,0.0985,0.755,121.003,4
1Hq8Boco46dz9df19hVtUN,Soul of Cinder,Yuka Kitamura,48,2024,Soul,0.165,0.384,2,-12.912,0,0.0368,0.811,0.899,0.1,0.17,104.766,3
2Akdoc20by0smFu6EvVnhw,Soul Tied,Ashley Singh,55,2024,Soul,0.53,0.206,8,-9.784,1,0.0266,0.802,0.0,0.104,0.131,83.05,4
21s0bjVrP7RtQskeUKZxOu,Soul Makossa,Manu Dibango,47,2000,Soul,0.831,0.835,0,-3.768,1,0.142,0.128,0.00224,0.134,0.8,114.996,4
4e0GkgtMPZFt41Ua8PlHQL,Soul Sacrifice,Santana,47,1969,Soul,0.494,0.706,7,-14.34,1,0.0485,0.522,0.894,0.154,0.486,135.752,4
4eGHlplaq1ME8oetnTuFFf,Soul Man,Sam & Dave,64,1967,Soul,0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,4
0Jw3cPBXlGnA6DEJrZSTI0,Soul Bossa Nova,Quincy Jones,54,1962,Soul,0.551,0.722,5,-9.247,0,0.0529,0.571,0.000306,0.629,0.821,153.181,4
1UDCuS38KBxXufAkkNNgVX,"Hey, Soul Sister",Train,40,2018,Soul,0.665,0.831,1,-8.241,0,0.0387,0.206,0.0,0.0868,0.759,97.015,4
5yc59J3MR3tVDPTOgwgRI5,Soul Meets Body,Death Cab for Cutie,57,2005,Soul,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-06,0.0893,0.714,128.142,4
2fEdBCtMRLHJ53fB7hQVpR,Soul With A Capital 'S',Tower Of Power,33,1993,Soul,0.728,0.972,7,-7.904,1,0.0485,0.053,0.0789,0.0706,0.815,119.122,4
1tf2iody5iRLYYPDSBpzRc,Soulmate,Badshah,79,2024,Soul,0.664,0.553,9,-7.555,1,0.0376,0.616,0.0,0.157,0.604,99.93,4
1FpD2U6ZnzScO4khotaZdp,Soul Man,The Blues Brothers,31,2020,Soul,0.621,0.87,9,-6.218,1,0.0682,0.0398,0.00188,0.822,0.549,116.633,4
7zAoVpCLJFsyRfCbGUIAFf,"Soul Sacrifice - Live at The Woodstock Music & Art Fair, August 16, 1969",Santana,38,1969,Soul,0.438,0.78,2,-11.26,1,0.0579,0.0969,0.794,0.723,0.84,138.933,4
4j1Bk0BEIGCF9hR7cSwl9d,Candy Rain,Soul For Real,66,1995,Soul,0.589,0.699,11,-7.529,0,0.0788,0.00389,4.76e-05,0.0577,0.63,188.253,4
1XWIZv5nDOPH80qPlTQjxE,Soulful Strut,George Benson,29,1979,Soul,0.699,0.449,2,-16.193,1,0.0424,0.528,0.571,0.0546,0.784,99.816,4
531Mm1WdrDOatMyYRlPoEH,Soulmate,Chanin,54,2023,Soul,0.671,0.495,7,-7.94,1,0.0615,0.724,0.0,0.202,0.517,82.958,4
7tUjVa5t11zzwZhLbUWHYS,Soul Tied,FinEsseMo,49,2022,Soul,0.592,0.571,11,-14.106,1,0.521,0.0484,0.0,0.0874,0.584,127.456,3
7aZSo66HyYSIKWwcm6mKoD,Soul Ties,Major Nine,46,2018,Soul,0.559,0.418,6,-9.992,0,0.584,0.625,0.0,0.163,0.683,93.002,5
5GI4g6T8e0xa0fTX6aGmSu,Soldier Boy,Soulja Boy,24,2010,Soul,0.794,0.521,10,-12.834,0,0.0665,0.192,0.0,0.344,0.436,121.979,4
4NqrLDTVKd7OBLCpjDNF6p,Crank That (Soulja Boy),Soulja Boy,26,2020,Soul,0.733,0.74,0,-2.18,1,0.0905,0.513,0.0,0.0468,0.799,140.2,4
4MFe2p7NtYgqbotEcsAeN6,Soul,Lunar Skybox,53,2021,Soul,0.514,0.00957,0,-33.72,1,0.0316,0.91,0.826,0.0913,0.0543,99.988,4
64U6K5ZCoHWsl1d8bL15BX,Soul,Lee Brice,47,2020,Soul,0.789,0.642,11,-8.304,1,0.0352,0.357,0.0,0.0985,0.755,121.003,4
43VvkZyh76hSu1aACUa4BK,Soul,Moment in Time,53,2023,Soul,0.768,0.698,7,-7.58,1,0.337,0.113,5.06e-06,0.125,0.732,120.0,4
0sEoT6L9hv54zDVIQ6mOP2,Soul,OSA,44,2024,Soul,0.739,0.498,7,-8.734,0,0.0749,0.541,0.0059,0.103,0.79,129.311,4
2nLE60ZgtLxNyCrVxVzBfY,Soul,Xavier Wulf,37,2013,Soul,0.655,0.513,6,-8.468,0,0.0401,0.39,0.0,0.0418,0.0696,123.966,4
2XlfXMpWi3d07qmfmouX6x,Soul,Chetta,38,2014,Soul,0.79,0.531,11,-9.396,1,0.324,0.323,0.0,0.113,0.339,124.941,4
11QzPm3rLaNCmBmUu0Lhsb,Soul,Hiiata,39,2019,Soul,0.765,0.458,11,-9.069,1,0.0482,0.202,0.0,0.217,0.857,139.92,4
2caiVMjW1b5xa0fMvUZSDm,Soul,ABOLAW,33,2024,Soul,0.696,0.322,11,-15.933,0,0.0475,0.00556,0.0,0.0537,0.415,75.97,4
05kGqlivP8kC4OCI7ndGdu,Soul,Matchbox Twenty,37,2013,Soul,0.418,0.772,4,-4.269,1,0.0483,0.125,0.0,0.108,0.527,163.982,4
5EDXYit5Z29jydiNIyTl3C,Soul,landlooper,36,2023,Soul,0.897,0.434,9,-6.748,1,0.258,0.0706,0.579,0.0877,0.7,84.922,4
1HLKCHda1nqsepJFDhKVWu,Soul,Vedo,36,2023,Soul,0.671,0.638,2,-7.146,1,0.321,0.345,1.89e-06,0.103,0.353,122.342,5
14GVXonn2x13wYG00phRjM,Soul,Thomas Jack,37,2023,Soul,0.642,0.65,10,-10.127,1,0.0314,0.0957,0.0294,0.118,0.188,118.995,4
5aEbZc0rSPAxWVlHT7qwCC,Soul,Knife Pause,27,2024,Soul,0.775,0.534,11,-12.595,0,0.0363,0.447,0.79,0.0988,0.23,130.004,4
609mqRVCio3XULlX0kOUSC,Soul,Eden Project,33,2014,Soul,0.438,0.0599,2,-20.561,1,0.0402,0.951,0.0172,0.414,0.154,129.085,4
1ghHAWU1OTQnaXC2SCoZXy,Soul,Sincerely Collins,29,2015,Soul,0.823,0.533,1,-3.762,1,0.0671,0.0656,0.393,0.0905,0.265,130.021,4
2P2s4eadXWm2S8Vtg1LgPJ,Soul,JayDaDon,25,2022,Soul,0.871,0.542,8,-9.771,1,0.356,0.181,0.0,0.117,0.262,122.15,4
4p3vRi1etRt35rekH2NQD4,Soul,The Floacist,32,2012,Soul,0.723,0.871,0,-6.486,0,0.0496,0.121,0.0255,0.183,0.94,89.952,4
77vsB6GErwtSUgEKfdYhgw,Soul,Rodesens,26,2023,Soul,0.743,0.795,10,-5.563,0,0.247,0.0534,0.4,0.0871,0.57,87.971,4
2QuoVqfkfCIkZlvL15xZcw,Soul,OSA,33,2023,Soul,0.739,0.498,7,-8.734,0,0.0749,0.541,0.0059,0.103,0.79,129.311,4
2jJbQ686CTPrQRPLXev28T,Soul,Xenea,45,2024,Soul,0.718,0.562,7,-10.098,0,0.0608,0.295,0.00292,0.188,0.141,124.055,4
5udCU6rTjnSdjUIIze10Vu,Soul,Matchbox Twenty,28,2002,Soul,0.418,0.772,4,-4.269,1,0.0483,0.125,0.0,0.108,0.527,163.982,4
5nDMuBPskb181TOTHrQPXb,Soul,Gary Clark Jr.,27,2012,Soul,0.449,0.548,11,-6.444,1,0.0286,0.0168,0.129,0.136,0.478,90.487,4
2v4Tr06c6pj4omEgluFfIh,The Finger Family (Daddy Finger),Muffin Songs,67,2015,Kids & Family,0.873,0.575,2,-9.233,1,0.0637,0.175,0.000546,0.319,0.862,112.044,4
7qlbrwHGOh3lU9kCkZ0tyn,Arky Arky (Rise & Shine),Listener Kids,40,2021,Kids & Family,0.708,0.599,11,-8.087,1,0.0302,0.458,0.0,0.11,0.806,125.945,4
679VCjP1C3DBkVBEeB34yU,Finger Family,CoComelon,60,2020,Kids & Family,0.816,0.565,9,-11.555,1,0.036,0.352,1.38e-05,0.0768,0.965,119.983,4
2ExRKRMFnX4rsGxZSeJ4sD,"yes, and?",Kidz Bop Kids,36,2024,Kids & Family,0.75,0.823,10,-5.718,0,0.0498,0.112,6.15e-05,0.205,0.594,119.065,4
56kocFnAY5vjFJdp2WP7S5,Days Of The Week (Addams Family Parody),Martin and Rose Music,56,2018,Kids & Family,0.687,0.642,5,-5.279,1,0.0516,0.647,0.0,0.23,0.91,57.654,4
63DiqQdJ4NM12zT8d1Ov1q,Is It Over Now?,Kidz Bop Kids,34,2024,Kids & Family,0.619,0.834,0,-6.564,1,0.0285,0.019,0.00021,0.28,0.291,100.01,4
3LWWxrfBDgwfDVoami8lIL,The Wages and the Gift (Romans 3:23 & 6:23),Seeds Kids Worship,31,2011,Kids & Family,0.725,0.558,0,-6.111,1,0.0303,0.0642,0.000599,0.102,0.182,108.011,4
0eJINAeruR2mYuz8CQN0bh,Better Together,Lucky Diaz and the Family Jam Band,37,2021,Kids & Family,0.691,0.493,4,-8.722,1,0.0356,0.442,0.0126,0.114,0.628,123.993,4
4NYlKYHzLTaVhU5Le0UXtW,Power In The Blood,Keith & Kristyn Getty,30,2018,Kids & Family,0.761,0.725,0,-5.915,1,0.0465,0.132,0.0,0.344,0.872,108.965,4
246SPTPw4zmF95dDDhSvzP,Deep and Wide (Playtime Mix),Listener Kids,30,2021,Kids & Family,0.809,0.417,9,-8.866,1,0.112,0.772,1.25e-05,0.225,0.736,87.975,4
09y6i0Gy0gtMqjuXBqM5N6,The Finger Family,LooLoo Kids,46,2018,Kids & Family,0.761,0.668,2,-5.436,1,0.0412,0.108,0.0,0.0991,0.698,109.833,4
6y9zJJ87r5OmOk927Aqrlh,1-2-3 Jesus Loves Me,Ernie Rettino,31,2014,Kids & Family,0.559,0.358,0,-15.49,1,0.102,0.394,0.0,0.599,0.76,145.922,4
4YkvGHlXCG0MHa1sQDDG0f,The Fruit (Galatians 5:16 & 22),Seeds Kids Worship,27,2011,Kids & Family,0.552,0.802,5,-5.465,1,0.0326,0.0607,0.0,0.363,0.735,149.82,4
2HE9IPemI9M94WHxndoDpK,Left and Right,Kidz Bop Kids,31,2023,Kids & Family,0.773,0.566,2,-5.664,1,0.0282,0.116,0.0,0.217,0.643,101.023,4
4oTvIdEGVo7PHXpbkUShDL,All Creatures Of Our God And King,Keith & Kristyn Getty,28,2018,Kids & Family,0.572,0.808,0,-5.403,1,0.046,0.0407,0.0,0.113,0.8,90.024,3
07MO4Qt3zGnmS62eZ5Hktv,Deep & Wide,St. John's Children's Choir,27,2017,Kids & Family,0.878,0.379,10,-15.024,1,0.0441,0.863,0.0327,0.0729,0.942,106.016,4
3aoHStlsyGIw5ssIMmJn3m,His Mercy Is More,Keith & Kristyn Getty,28,2018,Kids & Family,0.352,0.526,4,-5.137,1,0.0293,0.00342,0.0,0.18,0.323,144.825,3
3dlUZ3lgeK5VrkCoOgF22f,Finger Family Song,Gracie's Corner,27,2022,Kids & Family,0.824,0.538,1,-9.392,1,0.137,0.142,0.0,0.112,0.657,108.997,4
5iWJ0Iwv0casb655RIXEmu,This Is My Father's World,Keith & Kristyn Getty,27,2018,Kids & Family,0.535,0.408,0,-6.893,1,0.0245,0.199,1.52e-05,0.121,0.311,99.939,4
0Xhk7ol6CJg57E5fkxQUxt,Undignified (feat. Karen Espinosa & Steve Davis),Family Music,21,2023,Kids & Family,0.35,0.416,6,-11.254,0,0.0337,0.00183,0.0,0.129,0.224,144.292,4
3GPvvTWtp81rlOHHDI3V4a,Crown Him With Many Crowns,Keith & Kristyn Getty,27,2018,Kids & Family,0.47,0.852,2,-4.966,1,0.0495,0.00102,0.0,0.242,0.503,117.872,4
76lB2IvtGd81V1YaX6QgIw,Who I Wanna Be,Kids on the Move,25,2017,Kids & Family,0.717,0.712,9,-7.524,1,0.0448,0.00578,0.0,0.0631,0.748,127.966,4
4DOkD6OoC9JH4JtFcNuKWg,Finger Family - Family Version,Nursery Rhymes and Kids Songs,22,2018,Kids & Family,0.81,0.522,0,-7.699,1,0.0294,0.715,0.0,0.15,0.862,111.929,4
1RdVn1GYCRMjl0VcyvrQGS,Fast and Slow Song,Blippi,28,2024,Kids & Family,0.517,0.66,8,-9.61,1,0.102,0.0285,0.0,0.192,0.791,127.656,4
4c2UX5hNDgnrLKnXMQMSyF,Jesus Paid It All,Keith & Kristyn Getty,24,2018,Kids & Family,0.523,0.397,0,-6.764,1,0.024,0.278,0.0,0.129,0.159,75.932,3
69xJF1EqHenwZFq7937jZi,God's Family,LifeKids,13,2017,Kids & Family,0.599,0.372,2,-11.44,1,0.0399,0.0261,9.31e-06,0.0958,0.333,109.972,4
33frlQrsjuUZbloTWNchnb,He Will Hold Me Fast,Keith & Kristyn Getty,23,2018,Kids & Family,0.273,0.311,9,-8.164,1,0.0327,0.738,0.0,0.119,0.155,124.948,4
6sGoBlhivuZgrZOvqTS2op,Welcome to the Family,Ernie Rettino,23,2014,Kids & Family,0.532,0.155,7,-17.702,1,0.0313,0.709,0.0,0.077,0.466,59.065,4
5i4Fodr6ibckW5Mxk0nI9N,In Christ Alone / I Stand Amazed (How Marvelous) - Medley,Keith & Kristyn Getty,23,2018,Kids & Family,0.416,0.559,3,-4.768,1,0.0273,0.004,0.0,0.0703,0.41,77.939,3
3QXWyQkJunYxGzSbWYLw4l,God's Family,Kids on the Move,9,2023,Kids & Family,0.832,0.479,2,-7.769,1,0.0721,0.0305,0.0,0.0601,0.733,120.025,4
6HoMfPta71NqtY3Uli7cX1,O For A Thousand Tongues To Sing,Keith & Kristyn Getty,23,2018,Kids & Family,0.482,0.749,0,-4.908,1,0.0288,0.000405,0.0,0.402,0.401,104.972,3
4fGiW0STMfmCwNq1bsW6WD,Ex's And Oh's,Kidz Bop Kids,21,2016,Kids & Family,0.618,0.878,7,-3.894,1,0.054,0.000687,0.0,0.109,0.666,139.896,4
7aqmVMWR6wOCJDbQdPnp0v,What Wondrous Love Is This,Keith & Kristyn Getty,21,2018,Kids & Family,0.366,0.218,11,-10.955,0,0.0334,0.863,2.95e-06,0.105,0.368,131.675,4
7sSb3RTQvEF6D4lIinDXmN,I Am A C-H-R-I-S-T-I-A-N,KidzTown Kids,24,2010,Kids & Family,0.793,0.395,7,-11.524,1,0.0431,0.804,0.0,0.111,0.973,120.019,4
7hrLfamkXAuevukdVvjLLM,How Great Thou Art,Keith & Kristyn Getty,21,2018,Kids & Family,0.467,0.658,9,-5.804,1,0.0323,0.00122,0.0,0.11,0.191,72.07,4
2im4uRDm99nT5qyi8G75ZW,At the Stoplight,Jaeden Camstra,25,2017,Kids & Family,0.774,0.617,7,-9.693,1,0.0502,0.535,0.432,0.0977,0.653,176.01,4
4lQwxsu3stDHtKqLTJlo5n,Be Thou My Vision,Keith & Kristyn Getty,21,2018,Kids & Family,0.392,0.705,4,-4.698,1,0.0317,0.000556,0.0,0.16,0.288,89.022,3
36IT6JYOP3FpQtaq9S9IzS,"Ask, Seek, And Knock",The Wonder Kids,23,2017,Kids & Family,0.803,0.491,3,-5.891,1,0.0719,0.201,0.0,0.386,0.57,118.645,4
48j05oqGbVU2ROHxH6oiWh,Put On Love (Colossians 3:12 & 14),Seeds Kids Worship,17,2011,Kids & Family,0.675,0.505,9,-7.667,1,0.047,0.275,1.58e-06,0.0616,0.476,87.958,4
6VuJjbzX5uVI0aWJqaiVuq,Seek First The Kingdom (Matthew 6:31 & 33 ESV),Seeds Kids Worship,17,2020,Kids & Family,0.69,0.86,11,-8.483,1,0.0611,0.00157,1.39e-06,0.103,0.644,134.001,4
0OC14fiPofN8j98oNRzyXh,Finger Family Song,Gracie's Corner,17,2022,Kids & Family,0.824,0.538,1,-9.392,1,0.137,0.142,0.0,0.112,0.657,108.997,4
7xBJQRtXWIBPX9vIaWek7B,Helmets & Swords (Ephesians 6:17-18 ESV),Seeds Kids Worship,16,2023,Kids & Family,0.655,0.657,11,-8.715,1,0.0482,0.0631,0.0,0.137,0.9,150.085,4
7ueY6rlC5u9f5jF9myvO0w,One Big Family,LooLoo Kids,20,2023,Kids & Family,0.823,0.478,0,-8.561,1,0.0478,0.459,0.0063,0.103,0.643,177.774,4
7uHb6CM6jxRH2N1oP3H8ag,Good News,10000 MINUTES Kids,16,2011,Kids & Family,0.436,0.905,3,-4.099,1,0.0441,0.00117,0.00251,0.208,0.667,158.025,4
7lNwK8M6OvANiPkBhFzRFt,More Than Conquerors (Romans 8:37),Seeds Kids Worship,35,2011,Kids & Family,0.591,0.736,0,-5.222,1,0.0404,0.0655,1.52e-06,0.0861,0.525,111.001,4
5krf5NoLyYOgPBfkdV8uz5,Happy and You Know It (Playtime Mix),Listener Kids,19,2021,Kids & Family,0.876,0.291,11,-9.885,1,0.0581,0.094,0.0,0.342,0.461,99.969,4
56S2XMbdCGxjzwjs70p5ym,Finger Family,Pororo the little penguin,36,2018,Kids & Family,0.908,0.579,0,-5.414,1,0.0693,0.421,0.0,0.513,0.727,110.029,4
1l14uM2vcheKlMpwORymRF,Praise the Lord Together,Ernie Rettino,21,2014,Kids & Family,0.52,0.264,0,-17.81,1,0.0323,0.628,0.0,0.132,0.298,140.225,4
6dOvyqpx3LS4p8D76WCVVz,Joy Joy Down in My Heart,Ernie Rettino,42,2014,Kids & Family,0.818,0.635,10,-13.326,1,0.0692,0.528,0.0,0.176,0.967,120.069,4
7pD34DzbJMKhdZaYmBA3MR,Love Again,Kidz Bop Kids,20,2023,Kids & Family,0.577,0.558,7,-4.821,1,0.0295,0.504,0.0,0.326,0.477,106.82,4
7IfcvxaHgirBtpoOUe5Bai,Gaming Song,EDM Gaming,14,2022,Gaming,0.623,0.73,8,-8.89,1,0.0713,0.00162,0.967,0.0915,0.255,134.222,4
4RvfChDpoaU1ZlTBjgj67Q,Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom,Dan Bull,53,2015,Gaming,0.848,0.898,1,-8.702,1,0.0915,0.0651,2.26e-05,0.062,0.897,134.93,4
4NyCfBSAmWyaOwxovoqgrX,Step Right Up,Gamingly,22,2024,Gaming,0.782,0.874,7,-4.453,1,0.0631,0.0485,0.0,0.0882,0.946,116.065,4
51LbK4yQLTGGhu2JWEkOFA,Bewitched,Gamingly,30,2023,Gaming,0.748,0.662,1,-7.577,0,0.0307,0.213,0.00128,0.0963,0.76,124.062,4
0WbJ5WHFjib3WQ48meHNJq,3 AM. Gaming,Lofi Fruits Music,40,2021,Gaming,0.606,0.328,0,-14.234,1,0.03,0.651,0.744,0.0894,0.271,126.03,4
2e2uwblCFB9yWFATfYvPt4,Gaming Music - Chill Vibes,Lofi Chill,15,2023,Gaming,0.795,0.246,7,-11.047,1,0.0372,0.614,0.905,0.149,0.68,147.158,4
0hI6IHzxsyZcOVEI7aXShk,Gaming,Compy Boy,15,2024,Gaming,0.481,0.411,7,-11.537,1,0.0322,0.167,0.971,0.218,0.224,169.971,4
0Vz7iih7UkxQCSmUEKsgrO,"Ocarina Of Time Theme (From ""The Legend Of Zelda"")",Gaming World,42,2019,Gaming,0.186,0.126,0,-17.152,1,0.0346,0.92,0.988,0.191,0.151,72.328,4
428w7ZpE1Mx8ljkmAtItX3,Gaming Music,Chill Gaming Music,22,2022,Gaming,0.734,0.217,2,-12.563,0,0.178,0.83,0.941,0.11,0.451,71.994,3
5YN76HgbPq2TZkWJHYyXxa,Gaming,Strident,14,2024,Gaming,0.616,0.779,9,-10.714,0,0.0986,0.00766,0.948,0.124,0.683,125.239,4
5MtyjfXwXmegCIYGScyuFU,Gaming Lofi,Lofi Fruits Music,36,2021,Gaming,0.768,0.239,10,-20.671,1,0.094,0.934,0.957,0.114,0.331,127.981,4
5n9ZTow0uKeebjF0wH3EHl,Chill Gaming Music,Beats De Rap,15,2022,Gaming,0.675,0.181,8,-21.478,1,0.0565,0.853,0.899,0.153,0.0379,119.918,4
4AChaBBRAx6Yz4KKA8NLbU,Gaming,Ill Al Skratch,13,1997,Gaming,0.733,0.645,7,-8.455,1,0.175,0.148,0.000293,0.354,0.818,81.306,4
4wwg5WXc1bHbaSNrC6c7fv,Hear the Laughter,Gamingly,39,2024,Gaming,0.854,0.467,1,-9.607,0,0.0556,0.335,0.0,0.165,0.475,119.926,4
7kMNPUpI8Pd3W4TESoJxN7,Gaming,Lofi Sleep Chill & Study,6,2023,Gaming,0.727,0.403,4,-11.908,0,0.0673,0.249,0.892,0.164,0.691,122.471,4
1Jw6U7RwZPIVTB3nqTIPbJ,Total Insecurity (FNAF Security Breach),Rockit Music,48,2021,Gaming,0.628,0.745,11,-8.246,0,0.0731,0.0408,1.21e-06,0.0752,0.153,99.958,4
1UAH69Zj52k1nDab85hY6T,Chill Music For Gaming,Chill Gaming Music,20,2022,Gaming,0.687,0.288,8,-15.596,1,0.0521,0.903,0.937,0.11,0.427,96.121,5
0fHifd63HOFuVMKnqyVaHQ,Gaming,Magic Miky,18,2024,Gaming,0.607,0.298,0,-15.229,1,0.0442,0.671,0.407,0.117,0.738,175.432,4
0Vm5d5YJ3u07B3bi85LxZl,My Gaming Life,Arensky,37,2018,Gaming,0.606,0.806,6,-5.792,0,0.0486,0.129,0.0,0.0892,0.195,110.014,4
0wMMcutllBkf717TvvJez7,Best Gaming Mix,EDM MUSIC,17,2023,Gaming,0.543,0.905,10,-6.5,0,0.0362,0.0134,0.832,0.226,0.264,127.985,4
55Y805M4Ox0Dm3ECB5zPSQ,Gaming,The Influence of Temperament,12,2023,Gaming,0.463,0.437,1,-18.368,1,0.0285,4.86e-06,0.665,0.118,0.0945,87.667,4
7eoovBqaW0Ym3ChbJggX2D,Virtual Gaming - Tokyo Machine Remix,Naeleck,40,2021,Gaming,0.727,0.934,9,-3.026,1,0.254,0.0132,0.597,0.0588,0.578,128.045,4
5RpB9rIVfPLkn09gXSfjSn,Chill Beats To Game To - Gaming Music,Lofi Chill,13,2023,Gaming,0.651,0.284,6,-11.649,1,0.0927,0.909,0.864,0.126,0.354,137.914,4
6xv8zM3JK64oXH4M9AUZM1,Gaming,Gaming Dubstep,1,2021,Gaming,0.13,0.0174,0,-26.469,1,0.0433,0.898,0.857,0.0774,0.0377,99.525,4
3ocG8eYP67Uii8t1wF3WMl,Late Night Gaming,Lofi Fruits Music,37,2021,Gaming,0.704,0.179,11,-18.625,1,0.0563,0.964,0.941,0.106,0.556,136.739,4
1TO3QcMaSiObQsIVqlAOwv,Chill Gaming Music,Beats De Rap,16,2022,Gaming,0.675,0.181,8,-21.478,1,0.0565,0.853,0.899,0.153,0.0379,119.918,4
7goXEp0LZAeidijoIeDnBZ,Gaming,Anamorphic,1,2023,Gaming,0.56,0.989,5,-1.37,0,0.0926,0.0065,0.43,0.369,0.519,116.326,3
4vpYoHbl92H302foqPCkqM,One Shot,Gamingly,37,2022,Gaming,0.664,0.577,9,-8.234,0,0.0431,0.18,0.0,0.211,0.705,137.979,4
0cETZMfMlnglWfP3A6g17p,Calm Music For Gaming,Chill Gaming Music,13,2022,Gaming,0.795,0.37,3,-9.667,0,0.232,0.895,0.936,0.106,0.96,62.871,3
5veBjX4OvP3G9DBR0LvURt,Gaming,Duodedos,7,2022,Gaming,0.699,0.527,0,-8.106,1,0.111,0.287,0.417,0.116,0.358,75.005,4
1z4kkxHyn0TOi7KjYyHqwS,Purple (Rainbow Friends),Rockit Music,49,2023,Gaming,0.705,0.685,8,-7.175,1,0.0571,0.133,0.0,0.311,0.706,89.958,4
6tftHPYOGKy0yLaDPmd6en,Gaming Phonk,Alexi Action,19,2023,Gaming,0.787,0.933,1,-3.326,1,0.0553,0.00665,0.482,0.0762,0.419,122.147,4
1kB10Yp3OI78T4FFT1DLb8,Gaming,silver grace,1,2024,Gaming,0.404,0.225,0,-20.103,1,0.044,0.986,0.899,0.105,0.282,73.754,3
6SG6Tf9em9kbueirgail0n,Virtual Gaming,Naeleck,35,2020,Gaming,0.658,0.97,9,-1.262,1,0.0527,0.000374,0.56,0.0884,0.192,128.039,4
6ZQuRnMKplPjGRxzNO6RjD,Hardcore Gaming Music,Top 2023 Gaming Tracks,15,2023,Gaming,0.664,0.272,1,-16.121,1,0.13,0.0849,0.93,0.105,0.284,68.138,4
04sDHPtQDffwOG1vQYO9Rk,Gaming,KyleSaysHi,0,2022,Gaming,0.722,0.443,1,-12.741,1,0.104,0.0993,0.861,0.109,0.168,160.024,4
3jEGWVzoFCRuIAftMHJKlb,2AM Zone-Out Gaming,Lofi Fruits Music,38,2021,Gaming,0.864,0.142,2,-11.598,1,0.061,0.924,0.944,0.112,0.344,90.013,4
3iiIpKsUHUBGgYKcd6ioBG,Background Music For Gaming,Gaming Music 2022,16,2022,Gaming,0.841,0.737,11,-9.814,1,0.0429,0.33,0.743,0.115,0.508,108.501,4
5jAcCurIgkmgrPOktc8sR1,Gaming,Chill Music For Gaming,3,2022,Gaming,0.715,0.579,7,-11.755,1,0.0772,0.916,0.892,0.107,0.668,160.024,4
7uzmSifaBiYfkgiiiqMDkN,The Trickster (Among Us),Gamingly,35,2022,Gaming,0.707,0.644,0,-9.653,1,0.0624,0.118,0.0,0.155,0.656,115.027,4
2kH0wT0RPTx4Gu175jBFGi,Vibes Chill - Chill Vibes,Lofi Chill,9,2023,Gaming,0.837,0.29,5,-10.284,0,0.0867,0.617,0.893,0.157,0.793,154.526,4
0hy9FEDeJvCRXS1IM9vVDt,Gaming,Los Producers,8,2021,Gaming,0.602,0.931,7,-5.231,0,0.0547,0.0018,0.74,0.0918,0.423,128.015,4
79WKt6nljrNO1DsJsCCI65,Gaming Monster Mash,Shiloh & Bros,35,2021,Gaming,0.787,0.881,4,-4.268,0,0.0716,0.19,0.0,0.237,0.651,140.044,4
71K3pf0Ed14AEOF2PXRH0P,Stream Gaming Music,Gaming Music 2022,12,2022,Gaming,0.793,0.566,9,-13.44,1,0.26,0.642,0.912,0.0986,0.916,107.379,4
5IpuIA0e0m2k67j78dEqAC,Gaming,Benjamin Fürst the Gamer,1,2023,Gaming,0.524,0.909,2,-4.456,1,0.0325,0.00277,0.923,0.0668,0.421,90.002,4
4j0iqpKRsuPoo4GrnMhJq0,The Arsonist (Among Us),Gamingly,35,2022,Gaming,0.59,0.477,7,-8.454,1,0.0473,0.39,0.0,0.159,0.596,180.03,4
1FnytnOPENMrUnIGqOzKU2,Happy,Gaming Music,13,2024,Gaming,0.693,0.0303,6,-23.709,0,0.0467,0.167,0.89,0.258,0.207,115.017,4
6dpHkL3w2DSKPeoV0YyEuD,Gaming,Dj Atlas Max,7,2024,Gaming,0.502,0.482,0,-18.372,1,0.0447,0.607,0.67,0.111,0.454,120.095,4
1iX7tuFNISG9tPCNxm3Kn3,Nether Zombie Pigman Minecraft Rap,Dan Bull,46,2019,Gaming,0.771,0.902,11,-5.354,0,0.159,0.0227,0.0,0.662,0.527,128.005,4
5N8gHHg6nm5tNcITU0dJeV,Gaming At Night - Gaming Music Chill,Lofi Chill,6,2023,Gaming,0.77,0.563,11,-10.315,1,0.0614,0.762,0.367,0.123,0.625,79.075,3
2vJjUXJlquNXXGjKiDiSwI,Anime Thighs,MC Virgins,55,2019,Anime,0.858,0.678,0,-8.626,1,0.277,0.137,0.0,0.101,0.659,93.067,4
7iADAR5JwsqpXKHAPmhmwp,Anime Girl,Shiki-TMNS,45,2022,Anime,0.718,0.511,10,-8.13,0,0.108,0.431,0.0,0.115,0.621,87.968,4
0bUsZ520JrK3cqkXXaXYXd,Anime Eyes,Kacey Musgraves,53,2024,Anime,0.472,0.555,10,-8.427,1,0.0479,0.444,1.77e-06,0.118,0.141,142.859,4
